n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,chromatic_minus_clique,min_clique_cover_minus_chromatic,max_independent_plus_clique,chromatic_number_sq,clique_number_sq,max_independent_set_size_sq,chromatic_clique_product,chromatic_number_log,clique_number_sqrt,n_sq,n_inv,n_bin_medium,n_bin_large,chromatic_number_norm_x_clique_number_norm
400,1,164,160,13,392,15,0.41,0.4,0.0325,0.98,0.0375,1.025,12.615384615384615,12.307692307692308,2.45,0.09146341463414634,4,-149,173,26896,25600,169,26240,5.10594547390058,12.649110640673518,160000,0.0025,False,True,0.164
50,1,28,19,6,50,6,0.56,0.38,0.12,1.0,0.12,1.4736842105263157,4.666666666666667,3.1666666666666665,2.6315789473684212,0.21428571428571427,9,-22,25,784,361,36,532,3.367295829986474,4.358898943540674,2500,0.02,False,False,0.21280000000000002
50,0,19,18,7,48,8,0.38,0.36,0.14,0.96,0.16,1.0555555555555556,2.7142857142857144,2.5714285714285716,2.6666666666666665,0.42105263157894735,1,-11,25,361,324,49,342,2.995732273553991,4.242640687119285,2500,0.02,False,False,0.1368
150,1,72,67,9,144,10,0.48,0.44666666666666666,0.06,0.96,0.06666666666666667,1.0746268656716418,8.0,7.444444444444445,2.1492537313432836,0.1388888888888889,5,-62,76,5184,4489,81,4824,4.290459441148391,8.18535277187245,22500,0.006666666666666667,True,False,0.21439999999999998
350,1,138,132,12,333,13,0.3942857142857143,0.37714285714285717,0.03428571428571429,0.9514285714285714,0.037142857142857144,1.0454545454545454,11.5,11.0,2.522727272727273,0.09420289855072464,6,-125,144,19044,17424,144,18216,4.9344739331306915,11.489125293076057,122500,0.002857142857142857,False,True,0.14870204081632654
200,0,68,68,9,194,12,0.34,0.34,0.045,0.97,0.06,1.0,7.555555555555555,7.555555555555555,2.8529411764705883,0.17647058823529413,0,-56,77,4624,4624,81,4624,4.23410650459726,8.246211251235321,40000,0.005,True,False,0.11560000000000002
350,1,147,140,13,341,16,0.42,0.4,0.037142857142857144,0.9742857142857143,0.045714285714285714,1.05,11.307692307692308,10.76923076923077,2.4357142857142855,0.10884353741496598,7,-131,153,21609,19600,169,20580,4.997212273764115,11.832159566199232,122500,0.002857142857142857,False,True,0.168
300,1,147,138,9,293,11,0.49,0.46,0.03,0.9766666666666667,0.03666666666666667,1.065217391304348,16.333333333333332,15.333333333333334,2.1231884057971016,0.07482993197278912,9,-136,147,21609,19044,81,20286,4.997212273764115,11.74734012447073,90000,0.0033333333333333335,True,False,0.22540000000000002
500,1,230,219,15,491,17,0.46,0.438,0.03,0.982,0.034,1.0502283105022832,15.333333333333334,14.6,2.2420091324200913,0.07391304347826087,11,-213,234,52900,47961,225,50370,5.442417710521793,14.798648586948742,250000,0.002,False,True,0.20148000000000002
350,0,106,106,12,343,15,0.3028571428571429,0.3028571428571429,0.03428571428571429,0.98,0.04285714285714286,1.0,8.833333333333334,8.833333333333334,3.2358490566037736,0.14150943396226415,0,-91,118,11236,11236,144,11236,4.672828834461906,10.295630140987,122500,0.002857142857142857,False,True,0.09172244897959185
400,0,132,128,11,390,14,0.33,0.32,0.0275,0.975,0.035,1.03125,12.0,11.636363636363637,3.046875,0.10606060606060606,4,-118,139,17424,16384,121,16896,4.890349128221754,11.313708498984761,160000,0.0025,False,True,0.10560000000000001
25,1,14,11,5,23,6,0.56,0.44,0.2,0.92,0.24,1.2727272727272727,2.8,2.2,2.090909090909091,0.42857142857142855,3,-8,16,196,121,25,154,2.70805020110221,3.3166247903554,625,0.04,False,False,0.24640000000000004
200,0,60,60,12,193,14,0.3,0.3,0.06,0.965,0.07,1.0,5.0,5.0,3.216666666666667,0.23333333333333334,0,-46,72,3600,3600,144,3600,4.110873864173311,7.745966692414834,40000,0.005,True,False,0.09
300,0,86,86,10,291,12,0.2866666666666667,0.2866666666666667,0.03333333333333333,0.97,0.04,1.0,8.6,8.6,3.383720930232558,0.13953488372093023,0,-74,96,7396,7396,100,7396,4.465908118654584,9.273618495495704,90000,0.0033333333333333335,True,False,0.08217777777777778
400,1,204,180,12,394,14,0.51,0.45,0.03,0.985,0.035,1.1333333333333333,17.0,15.0,2.188888888888889,0.06862745098039216,24,-190,192,41616,32400,144,36720,5.3230099791384085,13.416407864998739,160000,0.0025,False,True,0.2295
200,0,61,57,12,198,15,0.305,0.285,0.06,0.99,0.075,1.0701754385964912,5.083333333333333,4.75,3.473684210526316,0.2459016393442623,4,-46,69,3721,3249,144,3477,4.127134385045092,7.54983443527075,40000,0.005,True,False,0.08692499999999999
350,1,165,159,14,350,15,0.4714285714285714,0.4542857142857143,0.04,1.0,0.04285714285714286,1.0377358490566038,11.785714285714286,11.357142857142858,2.20125786163522,0.09090909090909091,6,-150,173,27225,25281,196,26235,5.111987788356544,12.609520212918492,122500,0.002857142857142857,False,True,0.21416326530612245
200,0,60,57,8,192,11,0.3,0.285,0.04,0.96,0.055,1.0526315789473684,7.5,7.125,3.3684210526315788,0.18333333333333332,3,-49,65,3600,3249,64,3420,4.110873864173311,7.54983443527075,40000,0.005,True,False,0.08549999999999999
450,0,133,131,11,440,15,0.29555555555555557,0.2911111111111111,0.024444444444444446,0.9777777777777777,0.03333333333333333,1.015267175572519,12.090909090909092,11.909090909090908,3.3587786259541983,0.11278195488721804,2,-118,142,17689,17161,121,17423,4.897839799950911,11.445523142259598,202500,0.0022222222222222222,False,True,0.08603950617283951
300,1,139,129,11,294,12,0.4633333333333333,0.43,0.03666666666666667,0.98,0.04,1.0775193798449612,12.636363636363637,11.727272727272727,2.2790697674418605,0.08633093525179857,10,-127,140,19321,16641,121,17931,4.941642422609304,11.357816691600547,90000,0.0033333333333333335,True,False,0.19923333333333332
350,0,117,117,11,344,14,0.3342857142857143,0.3342857142857143,0.03142857142857143,0.9828571428571429,0.04,1.0,10.636363636363637,10.636363636363637,2.9401709401709404,0.11965811965811966,0,-103,128,13689,13689,121,13689,4.770684624465665,10.816653826391969,122500,0.002857142857142857,False,True,0.11174693877551022
300,0,95,90,10,292,12,0.31666666666666665,0.3,0.03333333333333333,0.9733333333333334,0.04,1.0555555555555556,9.5,9.0,3.2444444444444445,0.12631578947368421,5,-83,100,9025,8100,100,8550,4.564348191467836,9.486832980505138,90000,0.0033333333333333335,True,False,0.09499999999999999
100,1,55,51,6,97,7,0.55,0.51,0.06,0.97,0.07,1.0784313725490196,9.166666666666666,8.5,1.9019607843137254,0.12727272727272726,4,-48,57,3025,2601,36,2805,4.02535169073515,7.14142842854285,10000,0.01,False,False,0.2805
50,1,21,20,9,48,9,0.42,0.4,0.18,0.96,0.18,1.05,2.3333333333333335,2.2222222222222223,2.4,0.42857142857142855,1,-12,29,441,400,81,420,3.091042453358316,4.47213595499958,2500,0.02,False,False,0.168
400,1,171,153,14,395,16,0.4275,0.3825,0.035,0.9875,0.04,1.1176470588235294,12.214285714285714,10.928571428571429,2.581699346405229,0.0935672514619883,18,-155,167,29241,23409,196,26163,5.147494476813453,12.36931687685298,160000,0.0025,False,True,0.16351875
50,0,19,19,7,45,9,0.38,0.38,0.14,0.9,0.18,1.0,2.7142857142857144,2.7142857142857144,2.3684210526315788,0.47368421052631576,0,-10,26,361,361,49,361,2.995732273553991,4.358898943540674,2500,0.02,False,False,0.1444
400,1,194,180,13,393,14,0.485,0.45,0.0325,0.9825,0.035,1.0777777777777777,14.923076923076923,13.846153846153847,2.183333333333333,0.07216494845360824,14,-180,193,37636,32400,169,34920,5.272999558563747,13.416407864998739,160000,0.0025,False,True,0.21825
50,0,16,16,6,48,8,0.32,0.32,0.12,0.96,0.16,1.0,2.6666666666666665,2.6666666666666665,3.0,0.5,0,-8,22,256,256,36,256,2.833213344056216,4.0,2500,0.02,False,False,0.1024
200,1,92,88,8,185,10,0.46,0.44,0.04,0.925,0.05,1.0454545454545454,11.5,11.0,2.102272727272727,0.10869565217391304,4,-82,96,8464,7744,64,8096,4.532599493153256,9.38083151964686,40000,0.005,True,False,0.2024
300,0,92,89,12,295,15,0.30666666666666664,0.2966666666666667,0.04,0.9833333333333333,0.05,1.0337078651685394,7.666666666666667,7.416666666666667,3.3146067415730336,0.16304347826086957,3,-77,101,8464,7921,144,8188,4.532599493153256,9.433981132056603,90000,0.0033333333333333335,True,False,0.09097777777777778
350,0,114,114,9,319,13,0.32571428571428573,0.32571428571428573,0.025714285714285714,0.9114285714285715,0.037142857142857144,1.0,12.666666666666666,12.666666666666666,2.7982456140350878,0.11403508771929824,0,-101,123,12996,12996,81,12996,4.74493212836325,10.677078252031311,122500,0.002857142857142857,False,True,0.10608979591836736
200,1,87,81,9,193,11,0.435,0.405,0.045,0.965,0.055,1.0740740740740742,9.666666666666666,9.0,2.382716049382716,0.12643678160919541,6,-76,90,7569,6561,81,7047,4.477336814478207,9.0,40000,0.005,True,False,0.176175
500,0,168,168,13,493,15,0.336,0.336,0.026,0.986,0.03,1.0,12.923076923076923,12.923076923076923,2.9345238095238093,0.08928571428571429,0,-153,181,28224,28224,169,28224,5.1298987149230735,12.96148139681572,250000,0.002,False,True,0.11289600000000001
250,0,79,79,9,233,12,0.316,0.316,0.036,0.932,0.048,1.0,8.777777777777779,8.777777777777779,2.949367088607595,0.1518987341772152,0,-67,88,6241,6241,81,6241,4.382026634673881,8.888194417315589,62500,0.004,True,False,0.099856
500,1,226,195,14,489,16,0.452,0.39,0.028,0.978,0.032,1.158974358974359,16.142857142857142,13.928571428571429,2.5076923076923077,0.07079646017699115,31,-210,209,51076,38025,196,44070,5.424950017481403,13.96424004376894,250000,0.002,False,True,0.17628000000000002
500,0,155,155,13,490,14,0.31,0.31,0.026,0.98,0.028,1.0,11.923076923076923,11.923076923076923,3.161290322580645,0.09032258064516129,0,-141,168,24025,24025,169,24025,5.049856007249537,12.449899597988733,250000,0.002,False,True,0.0961
450,0,143,143,13,445,15,0.31777777777777777,0.31777777777777777,0.028888888888888888,0.9888888888888889,0.03333333333333333,1.0,11.0,11.0,3.111888111888112,0.1048951048951049,0,-128,156,20449,20449,169,20449,4.969813299576001,11.958260743101398,202500,0.0022222222222222222,False,True,0.1009827160493827
500,0,151,151,12,500,15,0.302,0.302,0.024,1.0,0.03,1.0,12.583333333333334,12.583333333333334,3.3112582781456954,0.09933774834437085,0,-136,163,22801,22801,144,22801,5.0238805208462765,12.288205727444508,250000,0.002,False,True,0.091204
100,1,50,43,8,95,10,0.5,0.43,0.08,0.95,0.1,1.1627906976744187,6.25,5.375,2.2093023255813953,0.2,7,-40,51,2500,1849,64,2150,3.9318256327243257,6.557438524302,10000,0.01,False,False,0.215
500,1,226,202,12,496,14,0.452,0.404,0.024,0.992,0.028,1.118811881188119,18.833333333333332,16.833333333333332,2.4554455445544554,0.061946902654867256,24,-212,214,51076,40804,144,45652,5.424950017481403,14.212670403551895,250000,0.002,False,True,0.18260800000000002
150,0,49,49,10,144,12,0.32666666666666666,0.32666666666666666,0.06666666666666667,0.96,0.08,1.0,4.9,4.9,2.938775510204082,0.24489795918367346,0,-37,59,2401,2401,100,2401,3.912023005428146,7.0,22500,0.006666666666666667,True,False,0.1067111111111111
400,0,139,128,12,394,13,0.3475,0.32,0.03,0.985,0.0325,1.0859375,11.583333333333334,10.666666666666666,3.078125,0.09352517985611511,11,-126,140,19321,16384,144,17792,4.941642422609304,11.313708498984761,160000,0.0025,False,True,0.1112
300,1,125,117,12,295,13,0.4166666666666667,0.39,0.04,0.9833333333333333,0.043333333333333335,1.0683760683760684,10.416666666666666,9.75,2.5213675213675213,0.104,8,-112,129,15625,13689,144,14625,4.836281906951478,10.816653826391969,90000,0.0033333333333333335,True,False,0.1625
200,0,55,50,11,191,13,0.275,0.25,0.055,0.955,0.065,1.1,5.0,4.545454545454546,3.82,0.23636363636363636,5,-42,61,3025,2500,121,2750,4.02535169073515,7.0710678118654755,40000,0.005,True,False,0.06875
25,0,9,9,6,23,8,0.36,0.36,0.24,0.92,0.32,1.0,1.5,1.5,2.5555555555555554,0.8888888888888888,0,-1,15,81,81,36,81,2.302585092994046,3.0,625,0.04,False,False,0.1296
450,0,149,148,11,444,13,0.33111111111111113,0.3288888888888889,0.024444444444444446,0.9866666666666667,0.028888888888888888,1.0067567567567568,13.545454545454545,13.454545454545455,3.0,0.087248322147651,1,-136,159,22201,21904,121,22052,5.0106352940962555,12.165525060596439,202500,0.0022222222222222222,False,True,0.10889876543209878
150,0,46,45,11,142,13,0.30666666666666664,0.3,0.07333333333333333,0.9466666666666667,0.08666666666666667,1.0222222222222221,4.181818181818182,4.090909090909091,3.1555555555555554,0.2826086956521739,1,-33,56,2116,2025,121,2070,3.8501476017100584,6.708203932499369,22500,0.006666666666666667,True,False,0.09199999999999998
500,0,158,156,11,491,14,0.316,0.312,0.022,0.982,0.028,1.0128205128205128,14.363636363636363,14.181818181818182,3.1474358974358974,0.08860759493670886,2,-144,167,24964,24336,121,24648,5.0689042022202315,12.489995996796797,250000,0.002,False,True,0.098592
500,1,233,226,13,499,17,0.466,0.452,0.026,0.998,0.034,1.0309734513274336,17.923076923076923,17.384615384615383,2.2079646017699117,0.07296137339055794,7,-216,239,54289,51076,169,52658,5.455321115357702,15.033296378372908,250000,0.002,False,True,0.210632
25,1,13,9,5,23,5,0.52,0.36,0.2,0.92,0.2,1.4444444444444444,2.6,1.8,2.5555555555555554,0.38461538461538464,4,-8,14,169,81,25,117,2.6390573296152584,3.0,625,0.04,False,False,0.1872
150,0,45,45,11,145,12,0.3,0.3,0.07333333333333333,0.9666666666666667,0.08,1.0,4.090909090909091,4.090909090909091,3.2222222222222223,0.26666666666666666,0,-33,56,2025,2025,121,2025,3.828641396489095,6.708203932499369,22500,0.006666666666666667,True,False,0.09
250,1,121,107,12,248,14,0.484,0.428,0.048,0.992,0.056,1.1308411214953271,10.083333333333334,8.916666666666666,2.317757009345794,0.11570247933884298,14,-107,119,14641,11449,144,12947,4.804021044733257,10.344080432788601,62500,0.004,True,False,0.207152
500,0,165,162,13,490,14,0.33,0.324,0.026,0.98,0.028,1.0185185185185186,12.692307692307692,12.461538461538462,3.0246913580246915,0.08484848484848485,3,-151,175,27225,26244,169,26730,5.111987788356544,12.727922061357855,250000,0.002,False,True,0.10692000000000002
100,1,46,45,9,97,10,0.46,0.45,0.09,0.97,0.1,1.0222222222222221,5.111111111111111,5.0,2.1555555555555554,0.21739130434782608,1,-36,54,2116,2025,81,2070,3.8501476017100584,6.708203932499369,10000,0.01,False,False,0.20700000000000002
100,0,35,35,10,100,12,0.35,0.35,0.1,1.0,0.12,1.0,3.5,3.5,2.857142857142857,0.34285714285714286,0,-23,45,1225,1225,100,1225,3.58351893845611,5.916079783099616,10000,0.01,False,False,0.12249999999999998
150,1,64,62,9,144,10,0.4266666666666667,0.41333333333333333,0.06,0.96,0.06666666666666667,1.032258064516129,7.111111111111111,6.888888888888889,2.3225806451612905,0.15625,2,-54,71,4096,3844,81,3968,4.174387269895637,7.874007874011811,22500,0.006666666666666667,True,False,0.17635555555555557
350,1,164,155,11,340,14,0.4685714285714286,0.44285714285714284,0.03142857142857143,0.9714285714285714,0.04,1.0580645161290323,14.909090909090908,14.090909090909092,2.193548387096774,0.08536585365853659,9,-150,166,26896,24025,121,25420,5.10594547390058,12.449899597988733,122500,0.002857142857142857,False,True,0.20751020408163265
200,1,88,78,9,181,11,0.44,0.39,0.045,0.905,0.055,1.1282051282051282,9.777777777777779,8.666666666666666,2.3205128205128207,0.125,10,-77,87,7744,6084,81,6864,4.48863636973214,8.831760866327848,40000,0.005,True,False,0.1716
250,1,107,99,11,243,14,0.428,0.396,0.044,0.972,0.056,1.0808080808080809,9.727272727272727,9.0,2.4545454545454546,0.1308411214953271,8,-93,110,11449,9801,121,10593,4.68213122712422,9.9498743710662,62500,0.004,True,False,0.169488
300,1,137,137,10,295,14,0.45666666666666667,0.45666666666666667,0.03333333333333333,0.9833333333333333,0.04666666666666667,1.0,13.7,13.7,2.153284671532847,0.10218978102189781,0,-123,147,18769,18769,100,18769,4.927253685157205,11.704699910719626,90000,0.0033333333333333335,True,False,0.20854444444444445
50,0,18,15,8,44,9,0.36,0.3,0.16,0.88,0.18,1.2,2.25,1.875,2.933333333333333,0.5,3,-9,23,324,225,64,270,2.9444389791664403,3.872983346207417,2500,0.02,False,False,0.108
450,0,162,157,12,443,14,0.36,0.3488888888888889,0.02666666666666667,0.9844444444444445,0.03111111111111111,1.0318471337579618,13.5,13.083333333333334,2.821656050955414,0.08641975308641975,5,-148,169,26244,24649,144,25434,5.093750200806762,12.529964086141668,202500,0.0022222222222222222,False,True,0.12560000000000002
150,1,65,61,11,148,13,0.43333333333333335,0.4066666666666667,0.07333333333333333,0.9866666666666667,0.08666666666666667,1.0655737704918034,5.909090909090909,5.545454545454546,2.4262295081967213,0.2,4,-52,72,4225,3721,121,3965,4.189654742026425,7.810249675906654,22500,0.006666666666666667,True,False,0.17622222222222222
250,1,112,108,9,246,11,0.448,0.432,0.036,0.984,0.044,1.037037037037037,12.444444444444445,12.0,2.2777777777777777,0.09821428571428571,4,-101,117,12544,11664,81,12096,4.727387818712341,10.392304845413264,62500,0.004,True,False,0.193536
450,1,185,161,11,442,13,0.4111111111111111,0.35777777777777775,0.024444444444444446,0.9822222222222222,0.028888888888888888,1.1490683229813665,16.818181818181817,14.636363636363637,2.7453416149068324,0.07027027027027027,24,-172,172,34225,25921,121,29785,5.225746673713202,12.68857754044952,202500,0.0022222222222222222,False,True,0.1470864197530864
250,1,129,129,10,249,12,0.516,0.516,0.04,0.996,0.048,1.0,12.9,12.9,1.930232558139535,0.09302325581395349,0,-117,139,16641,16641,100,16641,4.867534450455582,11.357816691600547,62500,0.004,True,False,0.266256
200,0,67,63,10,192,13,0.335,0.315,0.05,0.96,0.065,1.0634920634920635,6.7,6.3,3.0476190476190474,0.19402985074626866,4,-54,73,4489,3969,100,4221,4.219507705176107,7.937253933193772,40000,0.005,True,False,0.10552500000000001
100,1,48,47,8,95,9,0.48,0.47,0.08,0.95,0.09,1.0212765957446808,6.0,5.875,2.021276595744681,0.1875,1,-39,55,2304,2209,64,2256,3.8918202981106265,6.855654600401044,10000,0.01,False,False,0.22559999999999997
150,1,80,52,9,144,10,0.5333333333333333,0.3466666666666667,0.06,0.96,0.06666666666666667,1.5384615384615385,8.88888888888889,5.777777777777778,2.769230769230769,0.125,28,-70,61,6400,2704,81,4160,4.394449154672439,7.211102550927978,22500,0.006666666666666667,True,False,0.18488888888888888
25,1,15,15,5,18,5,0.6,0.6,0.2,0.72,0.2,1.0,3.0,3.0,1.2,0.3333333333333333,0,-10,20,225,225,25,225,2.772588722239781,3.872983346207417,625,0.04,False,False,0.36
25,1,11,11,4,20,6,0.44,0.44,0.16,0.8,0.24,1.0,2.75,2.75,1.8181818181818181,0.5454545454545454,0,-5,15,121,121,16,121,2.4849066497880004,3.3166247903554,625,0.04,False,False,0.1936
200,0,69,64,11,191,12,0.345,0.32,0.055,0.955,0.06,1.078125,6.2727272727272725,5.818181818181818,2.984375,0.17391304347826086,5,-57,75,4761,4096,121,4416,4.248495242049359,8.0,40000,0.005,True,False,0.1104
250,0,83,83,11,234,13,0.332,0.332,0.044,0.936,0.052,1.0,7.545454545454546,7.545454545454546,2.819277108433735,0.1566265060240964,0,-70,94,6889,6889,121,6889,4.430816798843313,9.1104335791443,62500,0.004,True,False,0.11022400000000002
150,1,62,60,12,146,13,0.41333333333333333,0.4,0.08,0.9733333333333334,0.08666666666666667,1.0333333333333334,5.166666666666667,5.0,2.433333333333333,0.20967741935483872,2,-49,72,3844,3600,144,3720,4.143134726391533,7.745966692414834,22500,0.006666666666666667,True,False,0.16533333333333333
350,1,140,134,11,343,12,0.4,0.38285714285714284,0.03142857142857143,0.98,0.03428571428571429,1.044776119402985,12.727272727272727,12.181818181818182,2.5597014925373136,0.08571428571428572,6,-128,145,19600,17956,121,18760,4.948759890378168,11.575836902790225,122500,0.002857142857142857,False,True,0.15314285714285714
150,0,56,56,9,145,12,0.37333333333333335,0.37333333333333335,0.06,0.9666666666666667,0.08,1.0,6.222222222222222,6.222222222222222,2.5892857142857144,0.21428571428571427,0,-44,65,3136,3136,81,3136,4.04305126783455,7.483314773547883,22500,0.006666666666666667,True,False,0.1393777777777778
400,1,187,183,11,389,13,0.4675,0.4575,0.0275,0.9725,0.0325,1.0218579234972678,17.0,16.636363636363637,2.1256830601092895,0.06951871657754011,4,-174,194,34969,33489,121,34221,5.236441962829949,13.527749258468683,160000,0.0025,False,True,0.21388125000000002
